epoch,lr-Adam,step,train/n_events,train/nll,val/n_events,val/nll
22,,160,276.8800048828125,3.5292928218841553,,
,0.001,161,,,,
23,,167,,,260.7200012207031,3.4030730724334717
23,,167,276.5199890136719,3.519731044769287,,
,0.001,168,,,,
24,,174,,,260.7200012207031,3.393371820449829
24,,174,277.8399963378906,3.5154378414154053,,
,0.001,175,,,,
25,,181,,,260.7200012207031,3.3837554454803467
25,,181,277.8399963378906,3.5024590492248535,,
,0.001,182,,,,
26,,188,,,260.7200012207031,3.3741815090179443
26,,188,274.8399963378906,3.4942591190338135,,
,0.001,189,,,,
27,,195,,,260.7200012207031,3.364880084991455
27,,195,276.760009765625,3.4798738956451416,,
,0.001,196,,,,
28,,202,,,260.7200012207031,3.3557586669921875
28,,202,275.32000732421875,3.470721960067749,,
,0.001,203,,,,
29,,209,,,260.7200012207031,3.3468210697174072
29,,209,278.9200134277344,3.465928316116333,,
,0.001,210,,,,
30,,216,,,260.7200012207031,3.3376691341400146
30,,216,277.0,3.4472570419311523,,
,0.001,217,,,,
31,,223,,,260.7200012207031,3.3286969661712646
31,,223,278.32000732421875,3.4435930252075195,,
,0.001,224,,,,
32,,230,,,260.7200012207031,3.3197884559631348
32,,230,277.3599853515625,3.433856248855591,,
,0.001,231,,,,
33,,237,,,260.7200012207031,3.3110218048095703
33,,237,275.44000244140625,3.4226198196411133,,
,0.001,238,,,,
34,,244,,,260.7200012207031,3.302417039871216
34,,244,275.20001220703125,3.4146294593811035,,
,0.001,245,,,,
35,,251,,,260.7200012207031,3.293931245803833
35,,251,276.5199890136719,3.4162204265594482,,
,0.001,252,,,,
36,,258,,,260.7200012207031,3.28559947013855
36,,258,277.9599914550781,3.3950650691986084,,
,0.001,259,,,,
37,,265,,,260.7200012207031,3.2772040367126465
37,,265,277.6000061035156,3.3893280029296875,,
,0.001,266,,,,
38,,272,,,260.7200012207031,3.2688841819763184
38,,272,275.67999267578125,3.375913381576538,,
,0.001,273,,,,
39,,279,,,260.7200012207031,3.260774850845337
39,,279,275.44000244140625,3.3716931343078613,,
,0.001,280,,,,
40,,286,,,260.7200012207031,3.252727746963501
40,,286,277.0,3.3597357273101807,,
,0.001,287,,,,
41,,293,,,260.7200012207031,3.244781494140625
41,,293,275.79998779296875,3.3523995876312256,,
,0.001,294,,,,
42,,300,,,260.7200012207031,3.236917495727539
42,,300,276.8800048828125,3.3473856449127197,,
,0.001,301,,,,
43,,307,,,260.7200012207031,3.229048490524292
43,,307,277.239990234375,3.3396246433258057,,
,0.001,308,,,,
44,,314,,,260.7200012207031,3.2211410999298096
44,,314,275.20001220703125,3.339599847793579,,
,0.001,315,,,,
45,,321,,,260.7200012207031,3.213499069213867
45,,321,276.2799987792969,3.3204894065856934,,
,0.001,322,,,,
46,,328,,,260.7200012207031,3.205894708633423
46,,328,276.8800048828125,3.312797784805298,,
,0.001,329,,,,
47,,335,,,260.7200012207031,3.1983470916748047
47,,335,275.9200134277344,3.3011603355407715,,
,0.001,336,,,,
48,,342,,,260.7200012207031,3.190901517868042
48,,342,277.4800109863281,3.2903261184692383,,
,0.001,343,,,,
49,,349,,,260.7200012207031,3.183476448059082
49,,349,277.4800109863281,3.287825345993042,,
,0.001,350,,,,
50,,356,,,260.7200012207031,3.1760199069976807
50,,356,275.9200134277344,3.281327247619629,,
,0.001,357,,,,
51,,363,,,260.7200012207031,3.1687989234924316
51,,363,277.7200012207031,3.271618366241455,,
,0.001,364,,,,
52,,370,,,260.7200012207031,3.1615724563598633
52,,370,277.3599853515625,3.2672624588012695,,
,0.001,371,,,,
53,,377,,,260.7200012207031,3.154390811920166
53,,377,277.4800109863281,3.2586188316345215,,
,0.001,378,,,,
54,,384,,,260.7200012207031,3.1472833156585693
54,,384,278.44000244140625,3.2514901161193848,,
,0.001,385,,,,
55,,391,,,260.7200012207031,3.1401686668395996
55,,391,276.2799987792969,3.2436749935150146,,
,0.001,392,,,,
56,,398,,,260.7200012207031,3.133148431777954
56,,398,275.79998779296875,3.235013961791992,,
,0.001,399,,,,
57,,405,,,260.7200012207031,3.126309871673584
57,,405,277.4800109863281,3.222306728363037,,
,0.001,406,,,,
58,,412,,,260.7200012207031,3.119537591934204
58,,412,275.79998779296875,3.2253265380859375,,
,0.001,413,,,,
59,,419,,,260.7200012207031,3.112875461578369
59,,419,277.1199951171875,3.21147084236145,,
,0.001,420,,,,
60,,426,,,260.7200012207031,3.106210231781006
60,,426,277.6000061035156,3.204705238342285,,
,0.001,427,,,,
61,,433,,,260.7200012207031,3.0995476245880127
61,,433,275.67999267578125,3.201397180557251,,
,0.001,434,,,,
62,,440,,,260.7200012207031,3.093055009841919
62,,440,277.9599914550781,3.1914846897125244,,
,0.001,441,,,,
63,,447,,,260.7200012207031,3.086552381515503
63,,447,275.55999755859375,3.182058811187744,,
,0.001,448,,,,
64,,454,,,260.7200012207031,3.0802316665649414
64,,454,275.20001220703125,3.177020788192749,,
,0.001,455,,,,
65,,461,,,260.7200012207031,3.0739738941192627
65,,461,277.1199951171875,3.1744751930236816,,
,0.001,462,,,,
66,,468,,,260.7200012207031,3.0677900314331055
66,,468,276.1600036621094,3.1632204055786133,,
,0.001,469,,,,
67,,475,,,260.7200012207031,3.0616562366485596
67,,475,276.760009765625,3.154064655303955,,
,0.001,476,,,,
68,,482,,,260.7200012207031,3.0555601119995117
68,,482,275.32000732421875,3.1586837768554688,,
,0.001,483,,,,
69,,489,,,260.7200012207031,3.049537420272827
69,,489,275.32000732421875,3.1415581703186035,,
,0.001,490,,,,
70,,496,,,260.7200012207031,3.0436062812805176
70,,496,277.0,3.1343042850494385,,
,0.001,497,,,,
71,,503,,,260.7200012207031,3.0377073287963867
71,,503,276.2799987792969,3.130000352859497,,
,0.001,504,,,,
72,,510,,,260.7200012207031,3.0318539142608643
72,,510,275.32000732421875,3.1252660751342773,,
,0.001,511,,,,
73,,517,,,260.7200012207031,3.026167631149292
73,,517,276.6400146484375,3.115438938140869,,
,0.001,518,,,,
74,,524,,,260.7200012207031,3.0205209255218506
74,,524,278.79998779296875,3.1194374561309814,,
,0.001,525,,,,
75,,531,,,260.7200012207031,3.0147716999053955
75,,531,277.9599914550781,3.107320547103882,,
,0.001,532,,,,
76,,538,,,260.7200012207031,3.0090274810791016
76,,538,276.1600036621094,3.100022792816162,,
,0.001,539,,,,
77,,545,,,260.7200012207031,3.0033957958221436
77,,545,277.0,3.1006131172180176,,
,0.001,546,,,,
78,,552,,,260.7200012207031,2.997903347015381
78,,552,276.1600036621094,3.0912375450134277,,
,0.001,553,,,,
79,,559,,,260.7200012207031,2.9924352169036865
79,,559,278.55999755859375,3.087233781814575,,
,0.001,560,,,,
80,,566,,,260.7200012207031,2.986910104751587
80,,566,277.8399963378906,3.077688217163086,,
,0.001,567,,,,
81,,573,,,260.7200012207031,2.9814934730529785
81,,573,277.1199951171875,3.0700511932373047,,
,0.001,574,,,,
82,,580,,,260.7200012207031,2.976133108139038
82,,580,279.760009765625,3.0819406509399414,,
,0.001,581,,,,
83,,587,,,260.7200012207031,2.97066593170166
83,,587,275.67999267578125,3.061983346939087,,
,0.001,588,,,,
84,,594,,,260.7200012207031,2.9654009342193604
84,,594,278.32000732421875,3.0565598011016846,,
,0.001,595,,,,
85,,601,,,260.7200012207031,2.960160493850708
85,,601,277.7200012207031,3.048989772796631,,
,0.001,602,,,,
86,,608,,,260.7200012207031,2.954946994781494
86,,608,276.760009765625,3.043710231781006,,
,0.001,609,,,,
87,,615,,,260.7200012207031,2.9499053955078125
87,,615,276.6400146484375,3.0348424911499023,,
,0.001,616,,,,
88,,622,,,260.7200012207031,2.944976806640625
88,,622,277.239990234375,3.0275871753692627,,
,0.001,623,,,,
89,,629,,,260.7200012207031,2.9401159286499023
89,,629,274.6000061035156,3.031783103942871,,
,0.001,630,,,,
90,,636,,,260.7200012207031,2.935343027114868
90,,636,278.32000732421875,3.0237808227539062,,
,0.001,637,,,,
91,,643,,,260.7200012207031,2.930579900741577
91,,643,276.2799987792969,3.0145909786224365,,
,0.001,644,,,,
92,,650,,,260.7200012207031,2.9259040355682373
92,,650,276.760009765625,3.007258415222168,,
,0.001,651,,,,
93,,657,,,260.7200012207031,2.9212417602539062
93,,657,276.2799987792969,3.0068178176879883,,
,0.001,658,,,,
94,,664,,,260.7200012207031,2.9166557788848877
94,,664,276.3999938964844,3.0030760765075684,,
,0.001,665,,,,
95,,671,,,260.7200012207031,2.9121551513671875
95,,671,276.6400146484375,2.9951369762420654,,
,0.001,672,,,,
96,,678,,,260.7200012207031,2.907625675201416
96,,678,276.1600036621094,2.9923412799835205,,
,0.001,679,,,,
97,,685,,,260.7200012207031,2.9032540321350098
97,,685,275.79998779296875,2.9876527786254883,,
,0.001,686,,,,
98,,692,,,260.7200012207031,2.898881196975708
98,,692,276.6400146484375,2.9803502559661865,,
,0.001,693,,,,
99,,699,,,260.7200012207031,2.894543409347534
99,,699,277.7200012207031,2.977541446685791,,
