epoch,lr-Adam,step,train/n_events,train/nll,val/n_events,val/nll
,0.001,0,,,,
0,,6,,,260.7200012207031,3.6957764625549316
0,,6,278.20001220703125,4.6525092124938965,,
,0.001,7,,,,
1,,13,,,260.7200012207031,2.8335912227630615
1,,13,275.67999267578125,3.252366542816162,,
,0.001,14,,,,
2,,20,,,260.7200012207031,2.7433152198791504
2,,20,277.0,2.7719452381134033,,
,0.001,21,,,,
3,,27,,,260.7200012207031,2.700681447982788
3,,27,278.0799865722656,2.748821973800659,,
,0.001,28,,,,
4,,34,,,260.7200012207031,2.6738059520721436
4,,34,276.760009765625,2.688643217086792,,
,0.001,35,,,,
5,,41,,,260.7200012207031,2.608950614929199
5,,41,275.67999267578125,2.6564886569976807,,
,0.001,42,,,,
6,,48,,,260.7200012207031,2.51774263381958
6,,48,276.8800048828125,2.5905380249023438,,
,0.001,49,,,,
7,,55,,,260.7200012207031,2.4849512577056885
7,,55,278.0799865722656,2.539530038833618,,
,0.001,56,,,,
8,,62,,,260.7200012207031,2.4770145416259766
8,,62,277.7200012207031,2.515613555908203,,
,0.001,63,,,,
9,,69,,,260.7200012207031,2.468139886856079
9,,69,277.7200012207031,2.5075135231018066,,
,0.001,70,,,,
10,,76,,,260.7200012207031,2.4798712730407715
10,,76,276.2799987792969,2.497978687286377,,
,0.001,77,,,,
11,,83,,,260.7200012207031,2.462484121322632
11,,83,276.8800048828125,2.490025043487549,,
,0.001,84,,,,
12,,90,,,260.7200012207031,2.45793080329895
12,,90,277.7200012207031,2.485673189163208,,
,0.001,91,,,,
13,,97,,,260.7200012207031,2.4519903659820557
13,,97,276.760009765625,2.4730474948883057,,
,0.001,98,,,,
14,,104,,,260.7200012207031,2.4553632736206055
14,,104,276.6400146484375,2.457559108734131,,
,0.001,105,,,,
15,,111,,,260.7200012207031,2.4393551349639893
15,,111,277.4800109863281,2.4367690086364746,,
,0.001,112,,,,
16,,118,,,260.7200012207031,2.4400296211242676
16,,118,276.8800048828125,2.4467380046844482,,
,0.001,119,,,,
17,,125,,,260.7200012207031,2.4499049186706543
17,,125,277.8399963378906,2.4212827682495117,,
,0.001,126,,,,
18,,132,,,260.7200012207031,2.4543957710266113
18,,132,276.5199890136719,2.420450210571289,,
,0.001,133,,,,
19,,139,,,260.7200012207031,2.4366447925567627
19,,139,278.20001220703125,2.4073565006256104,,
,0.001,140,,,,
20,,146,,,260.7200012207031,2.4617831707000732
20,,146,274.1199951171875,2.3918917179107666,,
,0.001,147,,,,
21,,153,,,260.7200012207031,2.4837703704833984
21,,153,276.5199890136719,2.381251335144043,,
,0.001,154,,,,
22,,160,,,260.7200012207031,2.486199378967285
22,,160,276.1600036621094,2.375460147857666,,
,0.001,161,,,,
23,,167,,,260.7200012207031,2.4900901317596436
23,,167,277.6000061035156,2.357410430908203,,
,0.001,168,,,,
24,,174,,,260.7200012207031,2.4862711429595947
24,,174,276.760009765625,2.3494575023651123,,
,0.001,175,,,,
25,,181,,,260.7200012207031,2.5388104915618896
25,,181,277.1199951171875,2.326352119445801,,
,0.001,182,,,,
26,,188,,,260.7200012207031,2.546746253967285
26,,188,277.1199951171875,2.314298629760742,,
,0.001,189,,,,
27,,195,,,260.7200012207031,2.5112061500549316
27,,195,277.0,2.3196287155151367,,
,0.001,196,,,,
28,,202,,,260.7200012207031,2.6168484687805176
28,,202,275.67999267578125,2.2724721431732178,,
,0.001,203,,,,
29,,209,,,260.7200012207031,2.5651845932006836
29,,209,277.6000061035156,2.2575559616088867,,
,0.001,210,,,,
30,,216,,,260.7200012207031,2.651888132095337
30,,216,276.3999938964844,2.2410943508148193,,
,0.0005,217,,,,
31,,223,,,260.7200012207031,2.6122448444366455
31,,223,275.9200134277344,2.2072842121124268,,
,0.0005,224,,,,
32,,230,,,260.7200012207031,2.6259734630584717
32,,230,277.6000061035156,2.1780858039855957,,
,0.0005,231,,,,
33,,237,,,260.7200012207031,2.6588199138641357
33,,237,274.4800109863281,2.1516857147216797,,
,0.0005,238,,,,
34,,244,,,260.7200012207031,2.6872081756591797
34,,244,278.0799865722656,2.1246988773345947,,
,0.0005,245,,,,
35,,251,,,260.7200012207031,2.7295665740966797
35,,251,277.3599853515625,2.119568347930908,,
,0.0005,252,,,,
36,,258,,,260.7200012207031,2.76643443107605
36,,258,277.9599914550781,2.0972206592559814,,
,0.0005,259,,,,
37,,265,,,260.7200012207031,2.808246374130249
37,,265,275.20001220703125,2.06917667388916,,
,0.0005,266,,,,
38,,272,,,260.7200012207031,2.793266534805298
38,,272,278.20001220703125,2.0633742809295654,,
,0.0005,273,,,,
39,,279,,,260.7200012207031,2.8159594535827637
39,,279,278.44000244140625,2.0467426776885986,,
