epoch,lr-Adam,step,train/n_events,train/nll,val/n_events,val/nll
82,,580,276.2799987792969,14.376437187194824,,
,0.001,581,,,,
83,,587,,,260.7200012207031,13.778112411499023
83,,587,275.79998779296875,14.322907447814941,,
,0.001,588,,,,
84,,594,,,260.7200012207031,13.70983600616455
84,,594,276.3999938964844,14.253118515014648,,
,0.001,595,,,,
85,,601,,,260.7200012207031,13.641915321350098
85,,601,276.8800048828125,14.195975303649902,,
,0.001,602,,,,
86,,608,,,260.7200012207031,13.574348449707031
86,,608,277.1199951171875,14.118398666381836,,
,0.001,609,,,,
87,,615,,,260.7200012207031,13.507132530212402
87,,615,278.67999267578125,14.072981834411621,,
,0.001,616,,,,
88,,622,,,260.7200012207031,13.440269470214844
88,,622,277.9599914550781,13.980668067932129,,
,0.001,623,,,,
89,,629,,,260.7200012207031,13.373757362365723
89,,629,277.6000061035156,13.954855918884277,,
,0.001,630,,,,
90,,636,,,260.7200012207031,13.307594299316406
90,,636,276.6400146484375,13.89964485168457,,
,0.001,637,,,,
91,,643,,,260.7200012207031,13.241781234741211
91,,643,277.7200012207031,13.801558494567871,,
,0.001,644,,,,
92,,650,,,260.7200012207031,13.176313400268555
92,,650,276.8800048828125,13.688050270080566,,
,0.001,651,,,,
93,,657,,,260.7200012207031,13.11119270324707
93,,657,276.0400085449219,13.622227668762207,,
,0.001,658,,,,
94,,664,,,260.7200012207031,13.046418190002441
94,,664,276.3999938964844,13.550066947937012,,
,0.001,665,,,,
95,,671,,,260.7200012207031,12.981988906860352
95,,671,276.3999938964844,13.505895614624023,,
,0.001,672,,,,
96,,678,,,260.7200012207031,12.917901992797852
96,,678,277.4800109863281,13.431774139404297,,
,0.001,679,,,,
97,,685,,,260.7200012207031,12.854156494140625
97,,685,276.5199890136719,13.352442741394043,,
,0.001,686,,,,
98,,692,,,260.7200012207031,12.790752410888672
98,,692,275.9200134277344,13.301021575927734,,
,0.001,693,,,,
99,,699,,,260.7200012207031,12.727688789367676
99,,699,276.8800048828125,13.23950481414795,,
